[11:27:43] [信息     ] Tree Building: Step 1: Antlr parsing. 
[11:27:44] [信息     ] Tree Building: Step 2: Converting parse tree to spar-tree 
[11:27:44] [信息     ] Tree Building: Step 3: Simplifying spar-tree 
[11:27:44] [信息     ] Tree Building: Finished in TimeSpan{startMillis=1683170863280, endMillis=1683170864437, formatted=1 second} 
[11:27:44] [信息     ] The reduction process started at 11:27:44 2023/05/04 
[11:27:44] [信息     ] Cache setting: query-caching=disabled, edit-caching=enabled, query-cache=compact_query_cache 
[11:27:45] [信息     ] Reduction algorithm is perses_node_priority_with_dfs_delta 
[11:27:45] [信息     ] The number of lexemes in the token factory is is 720 
[11:27:45] [信息     ] Reduction Started at 11:27:45 2023/05/04 
[11:27:45] [信息     ] perses_node_priority_with_dfs_delta started at 11:27:45 2023/05/04. #tokens=6421 
[11:27:45] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New fixpoint iteration started. #Tokens=6421 
[11:27:45] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: Delta node (#leaves=6421) 
[11:27:45] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: Delta node (#leaves=6421): queue=0, delete 0 tokens, ratio=6421/6421=100.00% 
[11:27:45] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: Delta node (#leaves=6416) 
[11:28:49] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: Delta node (#leaves=6416): queue=1, delete 0 tokens, ratio=6421/6421=100.00% 
[11:28:49] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: Delta node (#leaves=6406) 
[11:29:20] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: Delta node (#leaves=6406): queue=6, delete 0 tokens, ratio=6421/6421=100.00% 
[11:29:20] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: Delta node (#leaves=6403) 
[11:29:21] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 11 tokens, ratio=6410/6421=99.83% 
[11:29:22] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 22 tokens, ratio=6388/6421=99.49% 
[11:29:22] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 55 tokens, ratio=6333/6421=98.63% 
[11:29:23] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 99 tokens, ratio=6234/6421=97.09% 
[11:29:23] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 209 tokens, ratio=6025/6421=93.83% 
[11:29:24] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 418 tokens, ratio=5607/6421=87.32% 
[11:29:25] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 825 tokens, ratio=4782/6421=74.47% 
[11:29:27] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 198 tokens, ratio=4584/6421=71.39% 
[11:29:28] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 44 tokens, ratio=4540/6421=70.71% 
[11:29:30] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 22 tokens, ratio=4518/6421=70.36% 
[11:29:31] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 22 tokens, ratio=4496/6421=70.02% 
[11:29:32] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 55 tokens, ratio=4441/6421=69.16% 
[11:29:33] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 22 tokens, ratio=4419/6421=68.82% 
[11:29:35] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 11 tokens, ratio=4408/6421=68.65% 
[11:29:36] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 11 tokens, ratio=4397/6421=68.48% 
[11:29:38] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 209 tokens, ratio=4188/6421=65.22% 
[11:29:39] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 99 tokens, ratio=4089/6421=63.68% 
[11:29:41] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 22 tokens, ratio=4067/6421=63.34% 
[11:29:42] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 11 tokens, ratio=4056/6421=63.17% 
[11:29:43] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 11 tokens, ratio=4045/6421=63.00% 
[11:29:45] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 55 tokens, ratio=3990/6421=62.14% 
[11:29:47] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 198 tokens, ratio=3792/6421=59.06% 
[11:29:48] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 99 tokens, ratio=3693/6421=57.51% 
[11:29:49] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 55 tokens, ratio=3638/6421=56.66% 
[11:29:51] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 22 tokens, ratio=3616/6421=56.32% 
[11:29:52] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 11 tokens, ratio=3605/6421=56.14% 
[11:29:53] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 11 tokens, ratio=3594/6421=55.97% 
[11:29:57] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 22 tokens, ratio=3572/6421=55.63% 
[11:30:00] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 11 tokens, ratio=3561/6421=55.46% 
