[03:04:28] [信息     ] Tree Building: Step 1: Antlr parsing. 
[03:04:29] [信息     ] Tree Building: Step 2: Converting parse tree to spar-tree 
[03:04:29] [信息     ] Tree Building: Step 3: Simplifying spar-tree 
[03:04:29] [信息     ] Tree Building: Finished in TimeSpan{startMillis=1683054268433, endMillis=1683054269551, formatted=1 second} 
[03:04:29] [信息     ] The reduction process started at 03:04:29 2023/05/03 
[03:04:29] [信息     ] Cache setting: query-caching=disabled, edit-caching=enabled, query-cache=compact_query_cache 
[03:04:31] [信息     ] Reduction algorithm is perses_node_priority_with_dfs_delta 
[03:04:31] [信息     ] The number of lexemes in the token factory is is 278 
[03:04:31] [信息     ] Reduction Started at 03:04:31 2023/05/03 
[03:04:31] [信息     ] perses_node_priority_with_dfs_delta started at 03:04:31 2023/05/03. #tokens=3092 
[03:04:31] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New fixpoint iteration started. #Tokens=3092 
[03:04:31] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: Delta node (#leaves=3092) 
[03:04:41] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 14 tokens, ratio=3078/3092=99.55% 
[03:04:42] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 77 tokens, ratio=3001/3092=97.06% 
[03:04:46] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 7 tokens, ratio=2994/3092=96.83% 
[03:04:47] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 59 tokens, ratio=2935/3092=94.92% 
[03:04:49] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 126 tokens, ratio=2809/3092=90.85% 
[03:04:50] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 203 tokens, ratio=2606/3092=84.28% 
[03:04:51] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 781 tokens, ratio=1825/3092=59.02% 
[03:04:54] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 182 tokens, ratio=1643/3092=53.14% 
[03:04:56] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 34 tokens, ratio=1609/3092=52.04% 
[03:04:58] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 17 tokens, ratio=1592/3092=51.49% 
[03:05:03] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 63 tokens, ratio=1529/3092=49.45% 
[03:05:06] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 23 tokens, ratio=1506/3092=48.71% 
[03:05:12] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 23 tokens, ratio=1483/3092=47.96% 
[03:05:15] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 23 tokens, ratio=1460/3092=47.22% 
[03:05:17] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 38 tokens, ratio=1422/3092=45.99% 
[03:05:19] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 23 tokens, ratio=1399/3092=45.25% 
[03:05:22] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 59 tokens, ratio=1340/3092=43.34% 
[03:05:24] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 17 tokens, ratio=1323/3092=42.79% 
[03:05:29] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 30 tokens, ratio=1293/3092=41.82% 
[03:05:30] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 25 tokens, ratio=1268/3092=41.01% 
[03:05:32] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 23 tokens, ratio=1245/3092=40.27% 
[03:05:35] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 23 tokens, ratio=1222/3092=39.52% 
[03:05:37] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 65 tokens, ratio=1157/3092=37.42% 
[03:05:41] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 23 tokens, ratio=1134/3092=36.68% 
[03:05:43] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 130 tokens, ratio=1004/3092=32.47% 
[03:05:47] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 23 tokens, ratio=981/3092=31.73% 
[03:05:50] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 57 tokens, ratio=924/3092=29.88% 
[03:05:52] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 23 tokens, ratio=901/3092=29.14% 
[03:05:56] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 23 tokens, ratio=878/3092=28.40% 
[03:05:59] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: New minimal, delete 23 tokens, ratio=855/3092=27.65% 
[03:06:04] [信息     ] Fixpoint[1]:Reducer[perses_node_priority_with_dfs_delta]: Delta node (#leaves=3092): queue=0, delete 2237 tokens, ratio=855/3092=27.65% 
